Id,WnvPresent
1,0.0
2,0.0396236959762
3,0.0396236959762
4,0.0396236959762
5,0.0396236959762
6,0.0396236959762
7,0.0396236959762
8,0.0396236959762
9,0.0396236959762
10,0.0396236959762
11,0.0396236959762
12,0.0396236959762
13,0.0396236959762
14,0.0396236959762
15,0.0396236959762
16,0.0396236959762
17,0.0396236959762
18,0.0396236959762
19,0.0396236959762
20,0.0396236959762
21,0.0396236959762
22,0.0396236959762
23,0.0396236959762
24,0.0396236959762
25,0.0396236959762
26,0.0396236959762
27,0.0396236959762
28,0.0396236959762
29,0.0396236959762
30,0.0396236959762
31,0.0396236959762
32,0.0396236959762
33,0.0396236959762
34,0.0396236959762
35,0.0396236959762
36,0.0396236959762
37,0.0396236959762
38,0.0396236959762
39,0.0396236959762
40,0.0396236959762
41,0.0396236959762
42,0.0396236959762
43,0.0396236959762
44,0.0396236959762
45,0.0396236959762
46,0.0396236959762
47,0.0396236959762
48,0.0396236959762
49,0.0396236959762
50,0.0396236959762
51,0.0396236959762
52,0.0396236959762
53,0.0396236959762
54,0.0396236959762
55,0.0396236959762
56,0.0396236959762
57,0.0396236959762
58,0.0396236959762
59,0.0396236959762
60,0.0396236959762
61,0.0396236959762
62,0.0396236959762
63,0.0396236959762
64,0.0396236959762
65,0.0396236959762
66,0.0396236959762
67,0.0396236959762
68,0.0396236959762
69,0.0396236959762
70,0.0396236959762
71,0.0396236959762
72,0.0396236959762
73,0.0396236959762
74,0.0396236959762
75,0.0396236959762
76,0.0396236959762
77,0.0396236959762
78,0.0396236959762
79,0.0396236959762
80,0.0396236959762
81,0.0396236959762
82,0.0396236959762
83,0.0396236959762
84,0.0396236959762
85,0.0396236959762
86,0.0396236959762
87,0.0396236959762
88,0.0396236959762
89,0.0396236959762
90,0.0396236959762
91,0.0396236959762
92,0.0396236959762
93,0.0396236959762
94,0.0396236959762
95,0.0396236959762
96,0.0396236959762
97,0.0396236959762
98,0.0396236959762
99,0.0396236959762
100,0.0396236959762
101,0.0396236959762
102,0.0396236959762
103,0.0396236959762
104,0.0396236959762
105,0.0396236959762
106,0.0396236959762
107,0.0396236959762
108,0.0396236959762
109,0.0396236959762
110,0.0396236959762
111,0.0396236959762
112,0.0396236959762
113,0.0396236959762
114,0.0396236959762
115,0.0396236959762
116,0.0396236959762
117,0.0396236959762
118,0.0396236959762
119,0.0396236959762
120,0.0396236959762
121,0.0396236959762
122,0.0396236959762
123,0.0396236959762
124,0.0396236959762
125,0.0396236959762
126,0.0396236959762
127,0.0396236959762
128,0.0396236959762
129,0.0396236959762
130,0.0396236959762
131,0.0396236959762
132,0.0396236959762
133,0.0396236959762
134,0.0396236959762
135,0.0396236959762
136,0.0396236959762
137,0.0396236959762
138,0.0396236959762
139,0.0396236959762
140,0.0396236959762
141,0.0396236959762
142,0.0396236959762
143,0.0396236959762
144,0.0396236959762
145,0.0396236959762
146,0.0396236959762
147,0.0396236959762
148,0.0396236959762
149,0.0396236959762
150,0.0396236959762
151,0.0396236959762
152,0.0396236959762
153,0.0396236959762
154,0.0396236959762
155,0.0396236959762
156,0.0396236959762
157,0.0396236959762
158,0.0396236959762
159,0.0396236959762
160,0.0396236959762
161,0.0396236959762
162,0.0396236959762
163,0.0396236959762
164,0.0396236959762
165,0.0396236959762
166,0.0396236959762
167,0.0396236959762
168,0.0396236959762
169,0.0396236959762
170,0.0396236959762
171,0.0396236959762
172,0.0396236959762
173,0.0396236959762
174,0.0396236959762
175,0.0396236959762
176,0.0396236959762
177,0.0396236959762
178,0.0396236959762
179,0.0396236959762
180,0.0396236959762
181,0.0396236959762
182,0.0396236959762
183,0.0396236959762
184,0.0396236959762
185,0.0396236959762
186,0.0396236959762
187,0.0396236959762
188,0.0396236959762
189,0.0396236959762
190,0.0396236959762
191,0.0396236959762
192,0.0396236959762
193,0.0396236959762
194,0.0396236959762
195,0.0396236959762
196,0.0396236959762
197,0.0396236959762
198,0.0396236959762
199,0.0396236959762
200,0.0396236959762
201,0.0396236959762
202,0.0396236959762
203,0.0396236959762
204,0.0396236959762
205,0.0396236959762
206,0.0396236959762
207,0.0396236959762
208,0.0396236959762
209,0.0396236959762
210,0.0396236959762
211,0.0396236959762
212,0.0396236959762
213,0.0396236959762
214,0.0396236959762
215,0.0396236959762
216,0.0396236959762
217,0.0396236959762
218,0.0396236959762
219,0.0396236959762
220,0.0396236959762
221,0.0396236959762
222,0.0396236959762
223,0.0396236959762
224,0.0396236959762
225,0.0396236959762
226,0.0396236959762
227,0.0396236959762
228,0.0396236959762
229,0.0396236959762
230,0.0396236959762
231,0.0396236959762
232,0.0396236959762
233,0.0396236959762
234,0.0396236959762
235,0.0396236959762
236,0.0396236959762
237,0.0396236959762
238,0.0396236959762
239,0.0396236959762
240,0.0396236959762
241,0.0396236959762
242,0.0396236959762
243,0.0396236959762
244,0.0396236959762
245,0.0396236959762
246,0.0396236959762
247,0.0396236959762
248,0.0396236959762
249,0.0396236959762
250,0.0396236959762
251,0.0396236959762
252,0.0396236959762
253,0.0396236959762
254,0.0396236959762
255,0.0396236959762
256,0.0396236959762
257,0.0396236959762
258,0.0396236959762
259,0.0396236959762
260,0.0396236959762
261,0.0396236959762
262,0.0396236959762
263,0.0396236959762
264,0.0396236959762
265,0.0396236959762
266,0.0396236959762
267,0.0396236959762
268,0.0396236959762
269,0.0396236959762
270,0.0396236959762
271,0.0396236959762
272,0.0396236959762
273,0.0396236959762
274,0.0396236959762
275,0.0396236959762
276,0.0396236959762
277,0.0396236959762
278,0.0396236959762
279,0.0396236959762
280,0.0396236959762
281,0.0396236959762
282,0.0396236959762
283,0.0396236959762
284,0.0396236959762
285,0.0396236959762
286,0.0396236959762
287,0.0396236959762
288,0.0396236959762
289,0.0396236959762
290,0.0396236959762
291,0.0396236959762
292,0.0396236959762
293,0.0396236959762
294,0.0396236959762
295,0.0396236959762
296,0.0396236959762
297,0.0396236959762
298,0.0396236959762
299,0.0396236959762
300,0.0396236959762
301,0.0396236959762
302,0.0396236959762
303,0.0396236959762
304,0.0396236959762
305,0.0396236959762
306,0.0396236959762
307,0.0396236959762
308,0.0396236959762
309,0.0396236959762
310,0.0396236959762
311,0.0396236959762
312,0.0396236959762
313,0.0396236959762
314,0.0396236959762
315,0.0396236959762
316,0.0396236959762
317,0.0396236959762
318,0.0396236959762
319,0.0396236959762
320,0.0396236959762
321,0.0396236959762
322,0.0396236959762
323,0.0396236959762
324,0.0396236959762
325,0.0396236959762
326,0.0396236959762
327,0.0396236959762
328,0.0396236959762
329,0.0396236959762
330,0.0396236959762
331,0.0396236959762
332,0.0396236959762
333,0.0396236959762
334,0.0396236959762
335,0.0396236959762
336,0.0396236959762
337,0.0396236959762
338,0.0396236959762
339,0.0396236959762
340,0.0396236959762
341,0.0396236959762
342,0.0396236959762
343,0.0396236959762
344,0.0396236959762
345,0.0396236959762
346,0.0396236959762
347,0.0396236959762
348,0.0396236959762
349,0.0396236959762
350,0.0396236959762
351,0.0396236959762
352,0.0396236959762
353,0.0396236959762
354,0.0396236959762
355,0.0396236959762
356,0.0396236959762
357,0.0396236959762
358,0.0396236959762
359,0.0396236959762
360,0.0396236959762
361,0.0396236959762
362,0.0396236959762
363,0.0396236959762
364,0.0396236959762
365,0.0396236959762
366,0.0396236959762
367,0.0396236959762
368,0.0396236959762
369,0.0396236959762
370,0.0396236959762
371,0.0396236959762
372,0.0396236959762
373,0.0396236959762
374,0.0396236959762
375,0.0396236959762
376,0.0396236959762
377,0.0396236959762
378,0.0396236959762
379,0.0396236959762
380,0.0396236959762
381,0.0396236959762
382,0.0396236959762
383,0.0396236959762
384,0.0396236959762
385,0.0396236959762
386,0.0396236959762
387,0.0396236959762
388,0.0396236959762
389,0.0396236959762
390,0.0396236959762
391,0.0396236959762
392,0.0396236959762
393,0.0396236959762
394,0.0396236959762
395,0.0396236959762
396,0.0396236959762
397,0.0396236959762
398,0.0396236959762
399,0.0396236959762
400,0.0396236959762
401,0.0396236959762
402,0.0396236959762
403,0.0396236959762
404,0.0396236959762
405,0.0396236959762
406,0.0396236959762
407,0.0396236959762
408,0.0396236959762
409,0.0396236959762
410,0.0396236959762
411,0.0396236959762
412,0.0396236959762
413,0.0396236959762
414,0.0396236959762
415,0.0396236959762
416,0.0396236959762
417,0.0396236959762
418,0.0396236959762
419,0.0396236959762
420,0.0396236959762
421,0.0396236959762
