Id,WnvPresent
1,0.0501257217003
2,0.0500825667919
3,0.0500825667919
4,0.0500825667919
5,0.0500825667919
6,0.0500825667919
7,0.0500825667919
8,0.0500825667919
9,0.0500825667919
10,0.0500825667919
11,0.0500825667919
12,0.0500825667919
13,0.0500825667919
14,0.0500825667919
15,0.0500825667919
16,0.0500825667919
17,0.0500825667919
18,0.0500825667919
19,0.0500825667919
20,0.0500825667919
21,0.0500825667919
22,0.0500825667919
23,0.0500825667919
24,0.0500825667919
25,0.0500825667919
26,0.0500825667919
27,0.0500825667919
28,0.0500825667919
29,0.0500825667919
30,0.0500825667919
31,0.0500825667919
32,0.0500825667919
33,0.0500825667919
34,0.0500825667919
35,0.0500825667919
36,0.0500825667919
37,0.0500825667919
38,0.0500825667919
39,0.0500825667919
40,0.0500825667919
41,0.0500825667919
42,0.0500825667919
43,0.0500825667919
44,0.0500825667919
45,0.0500825667919
46,0.0500825667919
47,0.0500825667919
48,0.0500825667919
49,0.0500825667919
50,0.0500825667919
51,0.0500825667919
52,0.0500825667919
53,0.0500825667919
54,0.0500825667919
55,0.0500825667919
56,0.0500825667919
57,0.0500825667919
58,0.0500825667919
59,0.0500825667919
60,0.0500825667919
61,0.0500825667919
62,0.0500825667919
63,0.0500825667919
64,0.0500825667919
65,0.0500825667919
66,0.0500825667919
67,0.0500825667919
68,0.0500825667919
69,0.0500825667919
70,0.0500825667919
71,0.0500825667919
72,0.0500825667919
73,0.0500825667919
74,0.0500825667919
75,0.0500825667919
76,0.0500825667919
77,0.0500825667919
78,0.0500825667919
79,0.0500825667919
80,0.0500825667919
81,0.0500825667919
82,0.0500825667919
83,0.0500825667919
84,0.0500825667919
85,0.0500825667919
86,0.0500825667919
87,0.0500825667919
88,0.0500825667919
89,0.0500825667919
90,0.0500825667919
91,0.0500825667919
92,0.0500825667919
93,0.0500825667919
94,0.0500825667919
95,0.0500825667919
96,0.0500825667919
97,0.0500825667919
98,0.0500825667919
99,0.0500825667919
100,0.0500825667919
101,0.0500825667919
102,0.0500825667919
103,0.0500825667919
104,0.0500825667919
105,0.0500825667919
106,0.0500825667919
107,0.0500825667919
108,0.0500825667919
109,0.0500825667919
110,0.0500825667919
111,0.0500825667919
112,0.0500825667919
113,0.0500825667919
114,0.0500825667919
115,0.0500825667919
116,0.0500825667919
117,0.0500825667919
118,0.0500825667919
119,0.0500825667919
120,0.0500825667919
121,0.0500825667919
122,0.0500825667919
123,0.0500825667919
124,0.0500825667919
125,0.0500825667919
126,0.0500825667919
127,0.0500825667919
128,0.0500825667919
129,0.0500825667919
130,0.0500825667919
131,0.0500825667919
132,0.0500825667919
133,0.0500825667919
134,0.0500825667919
135,0.0500825667919
136,0.0500825667919
137,0.0500825667919
138,0.0500825667919
139,0.0500825667919
140,0.0500825667919
141,0.0500825667919
142,0.0500825667919
143,0.0500825667919
144,0.0500825667919
145,0.0500825667919
146,0.0500825667919
147,0.0500825667919
148,0.0500825667919
149,0.0500825667919
150,0.0500825667919
151,0.0500825667919
152,0.0500825667919
153,0.0500825667919
154,0.0500825667919
155,0.0500825667919
156,0.0500825667919
157,0.0500825667919
158,0.0500825667919
159,0.0500825667919
160,0.0500825667919
161,0.0500825667919
162,0.0500825667919
163,0.0500825667919
164,0.0500825667919
165,0.0500825667919
166,0.0500825667919
167,0.0500825667919
168,0.0500825667919
169,0.0500825667919
170,0.0500825667919
171,0.0500825667919
172,0.0500825667919
173,0.0500825667919
174,0.0500825667919
