Id,WnvPresent
1,0.020527988958
2,0.0125866771978
3,0.0125866771978
4,0.0125866771978
5,0.0125866771978
6,0.0125866771978
7,0.0125866771978
8,0.0125866771978
9,0.0125866771978
10,0.0125866771978
11,0.0125866771978
12,0.0125866771978
13,0.0125866771978
14,0.0125866771978
15,0.0125866771978
16,0.0125866771978
17,0.0125866771978
18,0.0125866771978
19,0.0125866771978
20,0.0125866771978
21,0.0125866771978
22,0.0125866771978
23,0.0125866771978
24,0.0125866771978
25,0.0125866771978
26,0.0125866771978
27,0.0125866771978
28,0.0125866771978
29,0.0125866771978
30,0.0125866771978
31,0.0125866771978
32,0.0125866771978
33,0.0125866771978
34,0.0125866771978
35,0.0125866771978
36,0.0125866771978
37,0.0125866771978
38,0.0125866771978
39,0.0125866771978
40,0.0125866771978
41,0.0125866771978
42,0.0125866771978
43,0.0125866771978
44,0.0125866771978
45,0.0125866771978
46,0.0125866771978
47,0.0125866771978
48,0.0125866771978
49,0.0125866771978
50,0.0125866771978
51,0.0125866771978
52,0.0125866771978
53,0.0125866771978
54,0.0125866771978
55,0.0125866771978
56,0.0125866771978
57,0.0125866771978
58,0.0125866771978
59,0.0125866771978
60,0.0125866771978
61,0.0125866771978
62,0.0125866771978
63,0.0125866771978
64,0.0125866771978
65,0.0125866771978
66,0.0125866771978
67,0.0125866771978
68,0.0125866771978
69,0.0125866771978
70,0.0125866771978
71,0.0125866771978
72,0.0125866771978
73,0.0125866771978
74,0.0125866771978
75,0.0125866771978
76,0.0125866771978
77,0.0125866771978
78,0.0125866771978
79,0.0125866771978
80,0.0125866771978
81,0.0125866771978
82,0.0125866771978
83,0.0125866771978
84,0.0125866771978
85,0.0125866771978
86,0.0125866771978
87,0.0125866771978
88,0.0125866771978
89,0.0125866771978
90,0.0125866771978
91,0.0125866771978
92,0.0125866771978
93,0.0125866771978
94,0.0125866771978
95,0.0125866771978
96,0.0125866771978
97,0.0125866771978
98,0.0125866771978
99,0.0125866771978
100,0.0125866771978
101,0.0125866771978
102,0.0125866771978
103,0.0125866771978
104,0.0125866771978
105,0.0125866771978
106,0.0125866771978
107,0.0125866771978
108,0.0125866771978
109,0.0125866771978
110,0.0125866771978
111,0.0125866771978
112,0.0125866771978
113,0.0125866771978
114,0.0125866771978
115,0.0125866771978
116,0.0125866771978
117,0.0125866771978
118,0.0125866771978
119,0.0125866771978
120,0.0125866771978
121,0.0125866771978
122,0.0125866771978
123,0.0125866771978
124,0.0125866771978
125,0.0125866771978
126,0.0125866771978
127,0.0125866771978
128,0.0125866771978
129,0.0125866771978
130,0.0125866771978
131,0.0125866771978
132,0.0125866771978
133,0.0125866771978
134,0.0125866771978
135,0.0125866771978
136,0.0125866771978
137,0.0125866771978
138,0.0125866771978
139,0.0125866771978
140,0.0125866771978
141,0.0125866771978
142,0.0125866771978
143,0.0125866771978
144,0.0125866771978
145,0.0125866771978
146,0.0125866771978
147,0.0125866771978
148,0.0125866771978
149,0.0125866771978
150,0.0125866771978
151,0.0125866771978
152,0.0125866771978
153,0.0125866771978
154,0.0125866771978
155,0.0125866771978
156,0.0125866771978
157,0.0125866771978
158,0.0125866771978
159,0.0125866771978
160,0.0125866771978
161,0.0125866771978
162,0.0125866771978
163,0.0125866771978
164,0.0125866771978
165,0.0125866771978
166,0.0125866771978
167,0.0125866771978
168,0.0125866771978
169,0.0125866771978
170,0.0125866771978
171,0.0125866771978
172,0.0125866771978
173,0.0125866771978
174,0.0125866771978
175,0.0125866771978
176,0.0125866771978
177,0.0125866771978
178,0.0125866771978
179,0.0125866771978
180,0.0125866771978
181,0.0125866771978
182,0.0125866771978
183,0.0125866771978
184,0.0125866771978
185,0.0125866771978
186,0.0125866771978
187,0.0125866771978
188,0.0125866771978
189,0.0125866771978
190,0.0125866771978
191,0.0125866771978
192,0.0125866771978
193,0.0125866771978
194,0.0125866771978
195,0.0125866771978
196,0.0125866771978
197,0.0125866771978
198,0.0125866771978
199,0.0125866771978
200,0.0125866771978
201,0.0125866771978
202,0.0125866771978
203,0.0125866771978
204,0.0125866771978
205,0.0125866771978
206,0.0125866771978
207,0.0125866771978
208,0.0125866771978
209,0.0125866771978
210,0.0125866771978
211,0.0125866771978
212,0.0125866771978
213,0.0125866771978
214,0.0125866771978
215,0.0125866771978
216,0.0125866771978
217,0.0125866771978
218,0.0125866771978
219,0.0125866771978
220,0.0125866771978
221,0.0125866771978
222,0.0125866771978
223,0.0125866771978
224,0.0125866771978
225,0.0125866771978
226,0.0125866771978
227,0.0125866771978
228,0.0125866771978
229,0.0125866771978
230,0.0125866771978
231,0.0125866771978
232,0.0125866771978
233,0.0125866771978
234,0.0125866771978
235,0.0125866771978
236,0.0125866771978
237,0.0125866771978
238,0.0125866771978
239,0.0125866771978
