Id,WnvPresent
1,0.122968347704
2,0.0400250766848
3,0.0400250766848
4,0.0400250766848
5,0.0400250766848
6,0.0400250766848
7,0.0400250766848
8,0.0400250766848
9,0.0400250766848
10,0.0400250766848
11,0.0400250766848
12,0.0400250766848
13,0.0400250766848
14,0.0400250766848
15,0.0400250766848
16,0.0400250766848
17,0.0400250766848
18,0.0400250766848
19,0.0400250766848
20,0.0400250766848
21,0.0400250766848
22,0.0400250766848
23,0.0400250766848
24,0.0400250766848
25,0.0400250766848
26,0.0400250766848
27,0.0400250766848
28,0.0400250766848
29,0.0400250766848
30,0.0400250766848
31,0.0400250766848
32,0.0400250766848
33,0.0400250766848
34,0.0400250766848
35,0.0400250766848
36,0.0400250766848
37,0.0400250766848
38,0.0400250766848
39,0.0400250766848
40,0.0400250766848
41,0.0400250766848
42,0.0400250766848
43,0.0400250766848
44,0.0400250766848
45,0.0400250766848
46,0.0400250766848
47,0.0400250766848
48,0.0400250766848
49,0.0400250766848
50,0.0400250766848
51,0.0400250766848
52,0.0400250766848
53,0.0400250766848
54,0.0400250766848
55,0.0400250766848
56,0.0400250766848
57,0.0400250766848
58,0.0400250766848
59,0.0400250766848
60,0.0400250766848
61,0.0400250766848
62,0.0400250766848
63,0.0400250766848
64,0.0400250766848
65,0.0400250766848
66,0.0400250766848
67,0.0400250766848
68,0.0400250766848
69,0.0400250766848
70,0.0400250766848
71,0.0400250766848
72,0.0400250766848
73,0.0400250766848
74,0.0400250766848
75,0.0400250766848
76,0.0400250766848
77,0.0400250766848
78,0.0400250766848
79,0.0400250766848
80,0.0400250766848
81,0.0400250766848
82,0.0400250766848
83,0.0400250766848
84,0.0400250766848
85,0.0400250766848
86,0.0400250766848
87,0.0400250766848
88,0.0400250766848
89,0.0400250766848
90,0.0400250766848
91,0.0400250766848
92,0.0400250766848
93,0.0400250766848
94,0.0400250766848
95,0.0400250766848
96,0.0400250766848
97,0.0400250766848
98,0.0400250766848
99,0.0400250766848
100,0.0400250766848
101,0.0400250766848
102,0.0400250766848
103,0.0400250766848
104,0.0400250766848
105,0.0400250766848
106,0.0400250766848
107,0.0400250766848
108,0.0400250766848
109,0.0400250766848
110,0.0400250766848
111,0.0400250766848
112,0.0400250766848
113,0.0400250766848
114,0.0400250766848
115,0.0400250766848
116,0.0400250766848
117,0.0400250766848
118,0.0400250766848
119,0.0400250766848
120,0.0400250766848
121,0.0400250766848
122,0.0400250766848
123,0.0400250766848
124,0.0400250766848
125,0.0400250766848
126,0.0400250766848
127,0.0400250766848
128,0.0400250766848
129,0.0400250766848
130,0.0400250766848
131,0.0400250766848
132,0.0400250766848
133,0.0400250766848
134,0.0400250766848
135,0.0400250766848
136,0.0400250766848
137,0.0400250766848
138,0.0400250766848
139,0.0400250766848
140,0.0400250766848
141,0.0400250766848
142,0.0400250766848
143,0.0400250766848
144,0.0400250766848
145,0.0400250766848
146,0.0400250766848
147,0.0400250766848
148,0.0400250766848
149,0.0400250766848
150,0.0400250766848
151,0.0400250766848
152,0.0400250766848
153,0.0400250766848
154,0.0400250766848
155,0.0400250766848
156,0.0400250766848
157,0.0400250766848
158,0.0400250766848
159,0.0400250766848
160,0.0400250766848
161,0.0400250766848
162,0.0400250766848
163,0.0400250766848
164,0.0400250766848
165,0.0400250766848
166,0.0400250766848
167,0.0400250766848
